BGC0000051_protein_3	BGC0000053_protein_8
BGC0000051_protein_3	BGC0000032_protein_21
BGC0000051_protein_3	BGC0002291_protein_17
BGC0000051_protein_3	BGC0000060_protein_6
BGC0000051_protein_3	BGC0000060_protein_17
BGC0000051_protein_3	BGC0000060_protein_16
BGC0000051_protein_3	BGC0002541_protein_38
BGC0000051_protein_3	BGC0000075_protein_12
BGC0000051_protein_3	BGC0000024_protein_4
BGC0000051_protein_3	BGC0000075_protein_10
BGC0000051_protein_3	BGC0000110_protein_5
BGC0000051_protein_3	BGC0001119_protein_15
BGC0000051_protein_3	BGC0001653_protein_8
BGC0000051_protein_3	BGC0000096_protein_28
BGC0000051_protein_3	BGC0000096_protein_31
BGC0000051_protein_3	BGC0000165_protein_25
BGC0000051_protein_3	BGC0001287_protein_22
BGC0000051_protein_3	BGC0001770_protein_20
BGC0000051_protein_3	BGC0001931_protein_14
BGC0000051_protein_3	BGC0002033_protein_36
BGC0000051_protein_3	BGC0002452_protein_21
BGC0000051_protein_3	BGC0000102_protein_11
BGC0000051_protein_3	BGC0000110_protein_9
BGC0000051_protein_3	BGC0000113_protein_3
BGC0000051_protein_3	BGC0000115_protein_7
BGC0000051_protein_3	BGC0000116_protein_7
BGC0000051_protein_3	BGC0002033_protein_39
BGC0000051_protein_3	BGC0000124_protein_4
BGC0000051_protein_3	BGC0000133_protein_9
BGC0000051_protein_3	BGC0000149_protein_10
BGC0000051_protein_3	BGC0000024_protein_7
BGC0000051_protein_3	BGC0000149_protein_9
BGC0000051_protein_3	BGC0000151_protein_14
BGC0000051_protein_3	BGC0000163_protein_46
BGC0000051_protein_3	BGC0001036_protein_32
BGC0000051_protein_3	BGC0000151_protein_13
BGC0000051_protein_3	BGC0001519_protein_27
BGC0000051_protein_3	BGC0002735_protein_13
BGC0000051_protein_3	BGC0001051_protein_3
BGC0000051_protein_3	BGC0001052_protein_5
BGC0000051_protein_3	BGC0000002_protein_7
BGC0000051_protein_3	BGC0001046_protein_29
BGC0000051_protein_3	BGC0001052_protein_4
BGC0000051_protein_3	BGC0001658_protein_24
BGC0000051_protein_3	BGC0002308_protein_5
BGC0000051_protein_3	BGC0002517_protein_23
BGC0000051_protein_3	BGC0001072_protein_15
BGC0000051_protein_3	BGC0001065_protein_4
BGC0000051_protein_3	BGC0001169_protein_2
BGC0000051_protein_3	BGC0001169_protein_3
BGC0000051_protein_3	BGC0000084_protein_12
BGC0000051_protein_3	BGC0001194_protein_18
BGC0000051_protein_3	BGC0000002_protein_4
BGC0000051_protein_3	BGC0002349_protein_20
BGC0000051_protein_3	BGC0002376_protein_25
BGC0000051_protein_3	BGC0001332_protein_1
BGC0000051_protein_3	BGC0001433_protein_12
BGC0000051_protein_3	BGC0001348_protein_7
BGC0000051_protein_3	BGC0001349_protein_22
BGC0000051_protein_3	BGC0001477_protein_10
BGC0000051_protein_3	BGC0001477_protein_12
BGC0000051_protein_3	BGC0000051_protein_6
BGC0000051_protein_3	BGC0001580_protein_13
BGC0000051_protein_3	BGC0000068_protein_1
BGC0000051_protein_3	BGC0000164_protein_17
BGC0000051_protein_3	BGC0001296_protein_11
BGC0000051_protein_3	BGC0001447_protein_24
BGC0000051_protein_3	BGC0002454_protein_9
BGC0000051_protein_3	BGC0002642_protein_23
BGC0000051_protein_3	BGC0002671_protein_13
BGC0000051_protein_3	BGC0001523_protein_9
BGC0000051_protein_3	BGC0000038_protein_9
BGC0000051_protein_3	BGC0000079_protein_20
BGC0000051_protein_3	BGC0000086_protein_18
BGC0000051_protein_3	BGC0000093_protein_27
BGC0000051_protein_3	BGC0000233_protein_1
BGC0000051_protein_3	BGC0001119_protein_14
BGC0000051_protein_3	BGC0001719_protein_17
BGC0000051_protein_3	BGC0001169_protein_5
BGC0000051_protein_3	BGC0001742_protein_2
BGC0000051_protein_3	BGC0002291_protein_15
BGC0000051_protein_3	BGC0002523_protein_23
BGC0000051_protein_3	BGC0001544_protein_1
BGC0000051_protein_3	BGC0001619_protein_18
BGC0000051_protein_3	BGC0002559_protein_6
BGC0000051_protein_3	BGC0001619_protein_22
BGC0000051_protein_3	BGC0000164_protein_15
BGC0000051_protein_3	BGC0002446_protein_10
BGC0000051_protein_3	BGC0001649_protein_17
BGC0000051_protein_3	BGC0001658_protein_15
BGC0000051_protein_3	BGC0001658_protein_22
BGC0000051_protein_3	BGC0000380_protein_15
BGC0000051_protein_3	BGC0001773_protein_26
BGC0000051_protein_3	BGC0001700_protein_14
BGC0000051_protein_3	BGC0001742_protein_6
BGC0000051_protein_3	BGC0002098_protein_20
BGC0000051_protein_3	BGC0000144_protein_19
BGC0000051_protein_3	BGC0002098_protein_17
BGC0000051_protein_3	BGC0002124_protein_18
BGC0000051_protein_3	BGC0002357_protein_12
BGC0000051_protein_3	BGC0002142_protein_18
BGC0000051_protein_3	BGC0002142_protein_17
BGC0000051_protein_3	BGC0002376_protein_33
BGC0000051_protein_3	BGC0002520_protein_33
BGC0000051_protein_3	BGC0002498_protein_30
BGC0000051_protein_3	BGC0002520_protein_21
BGC0000051_protein_3	BGC0000123_protein_9
BGC0000051_protein_3	BGC0002541_protein_41
BGC0000051_protein_3	BGC0000042_protein_33
BGC0000051_protein_3	BGC0002541_protein_43
BGC0000051_protein_3	BGC0002673_protein_5
BGC0000051_protein_3	BGC0001433_protein_14
BGC0000051_protein_3	BGC0000080_protein_8
BGC0000051_protein_3	BGC0000060_protein_7
BGC0000051_protein_3	BGC0001036_protein_30
BGC0000051_protein_3	BGC0001519_protein_25
BGC0000051_protein_3	BGC0002735_protein_11
BGC0000051_protein_3	BGC0001003_protein_13
BGC0000051_protein_3	BGC0001348_protein_1
BGC0000051_protein_3	BGC0001742_protein_7
BGC0000051_protein_3	BGC0000087_protein_22
BGC0000051_protein_3	BGC0000109_protein_4
BGC0000051_protein_3	BGC0000126_protein_4
BGC0000051_protein_3	BGC0002517_protein_22
BGC0000051_protein_3	BGC0001027_protein_5
BGC0000051_protein_3	BGC0002352_protein_5
BGC0000051_protein_3	BGC0002649_protein_22
BGC0000051_protein_3	BGC0001649_protein_16
BGC0000051_protein_3	BGC0001830_protein_10
BGC0000051_protein_3	BGC0001119_protein_12
BGC0000051_protein_3	BGC0000166_protein_2
BGC0000051_protein_3	BGC0001742_protein_4
BGC0000051_protein_3	BGC0002431_protein_14
BGC0000051_protein_3	BGC0002498_protein_29
BGC0000051_protein_3	BGC0002540_protein_10
BGC0000051_protein_3	BGC0002649_protein_20
BGC0000051_protein_3	BGC0000021_protein_28
BGC0000051_protein_3	BGC0002011_protein_21
BGC0000051_protein_3	BGC0002105_protein_8
BGC0000051_protein_3	BGC0002453_protein_20
BGC0000051_protein_3	BGC0000032_protein_5
BGC0000051_protein_3	BGC0000032_protein_22
BGC0000051_protein_3	BGC0000054_protein_23
BGC0000051_protein_3	BGC0000050_protein_5
BGC0000051_protein_3	BGC0000176_protein_7
BGC0000051_protein_3	BGC0000978_protein_1
BGC0000051_protein_3	BGC0001856_protein_26
BGC0000051_protein_3	BGC0002105_protein_7
BGC0000051_protein_3	BGC0002118_protein_31
BGC0000051_protein_3	BGC0002153_protein_8
BGC0000051_protein_3	BGC0000075_protein_9
BGC0000051_protein_3	BGC0000084_protein_11
BGC0000051_protein_3	BGC0000040_protein_7
BGC0000051_protein_3	BGC0000100_protein_16
BGC0000051_protein_3	BGC0001770_protein_17
BGC0000051_protein_3	BGC0002102_protein_2
BGC0000051_protein_3	BGC0000105_protein_11
BGC0000051_protein_3	BGC0002559_protein_9
BGC0000051_protein_3	BGC0000957_protein_26
BGC0000051_protein_3	BGC0000029_protein_17
BGC0000051_protein_3	BGC0001597_protein_28
BGC0000051_protein_3	BGC0001597_protein_22
BGC0000051_protein_3	BGC0001719_protein_12
BGC0000051_protein_3	BGC0001773_protein_15
BGC0000051_protein_3	BGC0001828_protein_4
BGC0000051_protein_3	BGC0001367_protein_2
BGC0000051_protein_3	BGC0001944_protein_19
BGC0000051_protein_3	BGC0001183_protein_16
BGC0000051_protein_3	BGC0002446_protein_11
BGC0000051_protein_3	BGC0002446_protein_9
BGC0000051_protein_3	BGC0002446_protein_12
BGC0000051_protein_3	BGC0001212_protein_1
BGC0000051_protein_3	BGC0000145_protein_12
BGC0000051_protein_3	BGC0000971_protein_16
BGC0000051_protein_3	BGC0001024_protein_2
BGC0000051_protein_3	BGC0001941_protein_9
BGC0000051_protein_3	BGC0001034_protein_7
BGC0000051_protein_3	BGC0000072_protein_7
BGC0000051_protein_3	BGC0002338_protein_21
BGC0000051_protein_3	BGC0002338_protein_23
BGC0000051_protein_3	BGC0001457_protein_15
BGC0000051_protein_3	BGC0001902_protein_12
BGC0000051_protein_3	BGC0001236_protein_3
BGC0000051_protein_3	BGC0001237_protein_2
BGC0000051_protein_3	BGC0002096_protein_17
BGC0000051_protein_3	BGC0001293_protein_6
BGC0000051_protein_3	BGC0001293_protein_2
BGC0000051_protein_3	BGC0001665_protein_3
BGC0000051_protein_3	BGC0002673_protein_8
BGC0000051_protein_3	BGC0001293_protein_5
BGC0000051_protein_3	BGC0001293_protein_3
BGC0000051_protein_3	BGC0001653_protein_5
BGC0000051_protein_3	BGC0001700_protein_13
BGC0000051_protein_3	BGC0001194_protein_4
BGC0000051_protein_3	BGC0000028_protein_8
BGC0000051_protein_3	BGC0000117_protein_14
BGC0000051_protein_3	BGC0000124_protein_2
BGC0000051_protein_3	BGC0000124_protein_5
BGC0000051_protein_3	BGC0001036_protein_31
BGC0000051_protein_3	BGC0001519_protein_26
BGC0000051_protein_3	BGC0002735_protein_12
BGC0000051_protein_3	BGC0001183_protein_18
BGC0000051_protein_3	BGC0000082_protein_25
BGC0000051_protein_3	BGC0000162_protein_24
BGC0000051_protein_3	BGC0001004_protein_22
BGC0000051_protein_3	BGC0001169_protein_4
BGC0000051_protein_3	BGC0001944_protein_23
BGC0000051_protein_3	BGC0001199_protein_12
BGC0000051_protein_3	BGC0001523_protein_10
BGC0000051_protein_3	BGC0001658_protein_23
BGC0000051_protein_3	BGC0000123_protein_8
BGC0000051_protein_3	BGC0002308_protein_3
BGC0000051_protein_3	BGC0002456_protein_9
BGC0000051_protein_3	BGC0000102_protein_10
BGC0000051_protein_3	BGC0001106_protein_15
BGC0000051_protein_3	BGC0001648_protein_11
BGC0000051_protein_3	BGC0001653_protein_12
BGC0000051_protein_3	BGC0001702_protein_13
BGC0000051_protein_3	BGC0002456_protein_10
BGC0000051_protein_3	BGC0002558_protein_21
BGC0000051_protein_3	BGC0002649_protein_21
BGC0000051_protein_3	BGC0001793_protein_5
BGC0000051_protein_3	BGC0000100_protein_26
BGC0000051_protein_3	BGC0001533_protein_16
BGC0000051_protein_3	BGC0001794_protein_6
BGC0000051_protein_3	BGC0000164_protein_11
BGC0000051_protein_3	BGC0002270_protein_7
BGC0000051_protein_3	BGC0002275_protein_2
BGC0000051_protein_3	BGC0002171_protein_2
BGC0000051_protein_3	BGC0002749_protein_3
BGC0000051_protein_3	BGC0001845_protein_4
BGC0000051_protein_3	BGC0001212_protein_2
BGC0000051_protein_3	BGC0002124_protein_32
BGC0000051_protein_3	BGC0001204_protein_17
BGC0000051_protein_3	BGC0001647_protein_4
BGC0000051_protein_3	BGC0002500_protein_11
BGC0000051_protein_3	BGC0002500_protein_12
BGC0000051_protein_3	BGC0000085_protein_11
BGC0000051_protein_3	BGC0000055_protein_12
BGC0000051_protein_3	BGC0002559_protein_7
BGC0000051_protein_3	BGC0000093_protein_5
BGC0000051_protein_3	BGC0001042_protein_21
BGC0000051_protein_3	BGC0001066_protein_11
BGC0000051_protein_3	BGC0001066_protein_12
BGC0000051_protein_3	BGC0001066_protein_13
BGC0000051_protein_3	BGC0001066_protein_15
BGC0000051_protein_3	BGC0001215_protein_11
BGC0000051_protein_3	BGC0001288_protein_39
BGC0000051_protein_3	BGC0000036_protein_31
BGC0000051_protein_3	BGC0000052_protein_9
BGC0000051_protein_3	BGC0001288_protein_38
BGC0000051_protein_3	BGC0001447_protein_29
BGC0000051_protein_3	BGC0000021_protein_21
BGC0000051_protein_3	BGC0001537_protein_6
BGC0000051_protein_3	BGC0001665_protein_2
BGC0000051_protein_3	BGC0001694_protein_27
BGC0000051_protein_3	BGC0000041_protein_1
BGC0000051_protein_3	BGC0000052_protein_10
BGC0000051_protein_3	BGC0000058_protein_3
BGC0000051_protein_3	BGC0001062_protein_29
BGC0000051_protein_3	BGC0001094_protein_12
BGC0000051_protein_3	BGC0001169_protein_7
BGC0000051_protein_3	BGC0001200_protein_9
BGC0000051_protein_3	BGC0001200_protein_11
BGC0000051_protein_3	BGC0001694_protein_26
BGC0000051_protein_3	BGC0001742_protein_5
BGC0000051_protein_3	BGC0002634_protein_5
BGC0000051_protein_3	BGC0001828_protein_13
BGC0000051_protein_3	BGC0002364_protein_14
BGC0000051_protein_3	BGC0002431_protein_31
BGC0000051_protein_3	BGC0002671_protein_12
BGC0000051_protein_3	BGC0000147_protein_7
BGC0000051_protein_3	BGC0001963_protein_47
BGC0000051_protein_3	BGC0002308_protein_4
BGC0000051_protein_3	BGC0002587_protein_14
BGC0000051_protein_3	BGC0002671_protein_21
BGC0000051_protein_3	BGC0002526_protein_10
BGC0000051_protein_3	BGC0002526_protein_29
BGC0000051_protein_3	BGC0000097_protein_5
BGC0000051_protein_3	BGC0000072_protein_2
BGC0000051_protein_3	BGC0000100_protein_20
BGC0000051_protein_3	BGC0000050_protein_7
BGC0000051_protein_3	BGC0000084_protein_15
BGC0000051_protein_3	BGC0000144_protein_18
BGC0000051_protein_3	BGC0000105_protein_13
BGC0000051_protein_3	BGC0002559_protein_11
BGC0000051_protein_3	BGC0000105_protein_20
BGC0000051_protein_3	BGC0001653_protein_11
BGC0000051_protein_3	BGC0000113_protein_5
BGC0000051_protein_3	BGC0000113_protein_6
BGC0000051_protein_3	BGC0001931_protein_12
BGC0000051_protein_3	BGC0002452_protein_19
BGC0000051_protein_3	BGC0000114_protein_11
BGC0000051_protein_3	BGC0000123_protein_6
BGC0000051_protein_3	BGC0002500_protein_3
BGC0000051_protein_3	BGC0000148_protein_19
BGC0000051_protein_3	BGC0000124_protein_6
BGC0000051_protein_3	BGC0000148_protein_20
BGC0000051_protein_3	BGC0000149_protein_6
BGC0000051_protein_3	BGC0001522_protein_20
BGC0000051_protein_3	BGC0000164_protein_14
BGC0000051_protein_3	BGC0000166_protein_4
BGC0000051_protein_3	BGC0000060_protein_9
BGC0000051_protein_3	BGC0001447_protein_30
BGC0000051_protein_3	BGC0001511_protein_9
BGC0000051_protein_3	BGC0000982_protein_10
BGC0000051_protein_3	BGC0002038_protein_13
BGC0000051_protein_3	BGC0000073_protein_7
BGC0000051_protein_3	BGC0000079_protein_19
BGC0000051_protein_3	BGC0000167_protein_5
BGC0000051_protein_3	BGC0001287_protein_23
BGC0000051_protein_3	BGC0001759_protein_39
BGC0000051_protein_3	BGC0002038_protein_24
BGC0000051_protein_3	BGC0000114_protein_7
BGC0000051_protein_3	BGC0002431_protein_27
BGC0000051_protein_3	BGC0002431_protein_15
BGC0000051_protein_3	BGC0001702_protein_17
BGC0000051_protein_3	BGC0002446_protein_7
BGC0000051_protein_3	BGC0002453_protein_19
BGC0000051_protein_3	BGC0002453_protein_17
BGC0000051_protein_3	BGC0002453_protein_18
BGC0000051_protein_3	BGC0002558_protein_22
BGC0000051_protein_3	BGC0000177_protein_7
BGC0000051_protein_3	BGC0000083_protein_6
BGC0000051_protein_3	BGC0001031_protein_18
BGC0000051_protein_3	BGC0002087_protein_19
BGC0000051_protein_3	BGC0001025_protein_11
BGC0000051_protein_3	BGC0000172_protein_18
BGC0000051_protein_3	BGC0000172_protein_17
BGC0000051_protein_3	BGC0001094_protein_16
BGC0000051_protein_3	BGC0001099_protein_1
BGC0000051_protein_3	BGC0001112_protein_3
BGC0000051_protein_3	BGC0001491_protein_14
BGC0000051_protein_3	BGC0002009_protein_38
BGC0000051_protein_3	BGC0000034_protein_13
BGC0000051_protein_3	BGC0000138_protein_8
BGC0000051_protein_3	BGC0000125_protein_14
BGC0000051_protein_3	BGC0002540_protein_15
BGC0000051_protein_3	BGC0001169_protein_6
BGC0000051_protein_3	BGC0000018_protein_4
BGC0000051_protein_3	BGC0000042_protein_20
BGC0000051_protein_3	BGC0000047_protein_26
BGC0000051_protein_3	BGC0000047_protein_27
BGC0000051_protein_3	BGC0000163_protein_33
BGC0000051_protein_3	BGC0000974_protein_13
BGC0000051_protein_3	BGC0001648_protein_14
BGC0000051_protein_3	BGC0001702_protein_14
BGC0000051_protein_3	BGC0001812_protein_14
BGC0000051_protein_3	BGC0001819_protein_4
BGC0000051_protein_3	BGC0001830_protein_11
BGC0000051_protein_3	BGC0002453_protein_21
BGC0000051_protein_3	BGC0002517_protein_25
BGC0000051_protein_3	BGC0001183_protein_19
BGC0000051_protein_3	BGC0001038_protein_23
BGC0000051_protein_3	BGC0000164_protein_25
BGC0000051_protein_3	BGC0000986_protein_15
BGC0000051_protein_3	BGC0001159_protein_10
BGC0000051_protein_3	BGC0000127_protein_6
BGC0000051_protein_3	BGC0000128_protein_6
BGC0000051_protein_3	BGC0000130_protein_24
BGC0000051_protein_3	BGC0001172_protein_7
BGC0000051_protein_3	BGC0001884_protein_14
BGC0000051_protein_3	BGC0001934_protein_9
BGC0000051_protein_3	BGC0001934_protein_20
BGC0000051_protein_3	BGC0002096_protein_16
BGC0000051_protein_3	BGC0001941_protein_12
BGC0000051_protein_3	BGC0000978_protein_2
BGC0000051_protein_3	BGC0001024_protein_6
BGC0000051_protein_3	BGC0001759_protein_38
BGC0000051_protein_3	BGC0000136_protein_23
BGC0000051_protein_3	BGC0002009_protein_40
BGC0000051_protein_3	BGC0000137_protein_10
BGC0000051_protein_3	BGC0000137_protein_9
BGC0000051_protein_3	BGC0001492_protein_16
BGC0000051_protein_3	BGC0001770_protein_18
BGC0000051_protein_3	BGC0001785_protein_22
BGC0000051_protein_3	BGC0001119_protein_13
BGC0000051_protein_3	BGC0002333_protein_5
BGC0000051_protein_3	BGC0001759_protein_43
BGC0000051_protein_3	BGC0001944_protein_17
BGC0000051_protein_3	BGC0000001_protein_15
BGC0000051_protein_3	BGC0000036_protein_32
BGC0000051_protein_3	BGC0001288_protein_9
BGC0000051_protein_3	BGC0000166_protein_5
BGC0000051_protein_3	BGC0000018_protein_5
BGC0000051_protein_3	BGC0002671_protein_22
BGC0000051_protein_3	BGC0000047_protein_24
BGC0000051_protein_3	BGC0002500_protein_4
BGC0000051_protein_3	BGC0000018_protein_2
BGC0000051_protein_3	BGC0000040_protein_9
BGC0000051_protein_3	BGC0000102_protein_8
BGC0000051_protein_3	BGC0002086_protein_6
BGC0000051_protein_3	BGC0001830_protein_8
BGC0000051_protein_3	BGC0002011_protein_19
BGC0000051_protein_3	BGC0000133_protein_10
BGC0000051_protein_3	BGC0000114_protein_15
BGC0000051_protein_3	BGC0002038_protein_29
BGC0000051_protein_3	BGC0000986_protein_7
BGC0000051_protein_3	BGC0000017_protein_7
BGC0000051_protein_3	BGC0002364_protein_12
BGC0000051_protein_3	BGC0000954_protein_3
BGC0000051_protein_3	BGC0000986_protein_16
BGC0000051_protein_3	BGC0001045_protein_6
BGC0000051_protein_3	BGC0000964_protein_9
BGC0000051_protein_3	BGC0001772_protein_10
BGC0000051_protein_3	BGC0000954_protein_7
BGC0000051_protein_3	BGC0001761_protein_10
BGC0000051_protein_3	BGC0002296_protein_21
BGC0000051_protein_3	BGC0001332_protein_12
BGC0000051_protein_3	BGC0001231_protein_5
BGC0000051_protein_3	BGC0001329_protein_3
BGC0000051_protein_3	BGC0001327_protein_2
BGC0000051_protein_3	BGC0002010_protein_6
BGC0000051_protein_3	BGC0002636_protein_24
BGC0000051_protein_3	BGC0002124_protein_17
BGC0000051_protein_3	BGC0000116_protein_12
BGC0000051_protein_3	BGC0000125_protein_3
BGC0000051_protein_3	BGC0000108_protein_8
BGC0000051_protein_3	BGC0001511_protein_10
BGC0000051_protein_3	BGC0002104_protein_10
BGC0000051_protein_3	BGC0001102_protein_2
BGC0000051_protein_3	BGC0002101_protein_19
BGC0000051_protein_3	BGC0001194_protein_16
BGC0000051_protein_3	BGC0001349_protein_18
BGC0000051_protein_3	BGC0002540_protein_11
BGC0000051_protein_3	BGC0000144_protein_17
BGC0000051_protein_3	BGC0001200_protein_10
BGC0000051_protein_3	BGC0002497_protein_27
BGC0000051_protein_3	BGC0001042_protein_27
BGC0000051_protein_3	BGC0000284_protein_4
BGC0000051_protein_3	BGC0001292_protein_23
BGC0000051_protein_3	BGC0001213_protein_27
BGC0000051_protein_5	BGC0000051_protein_5
BGC0000051_protein_5	BGC0001877_protein_47
BGC0000051_protein_10	BGC0000051_protein_10
BGC0000051_protein_10	BGC0002359_protein_23
BGC0000053_protein_23	BGC0000053_protein_23
BGC0000053_protein_24	BGC0000053_protein_24
BGC0000054_protein_3	BGC0000054_protein_3
BGC0000055_protein_1	BGC0000055_protein_1
BGC0000092_protein_19	BGC0000092_protein_19
BGC0000092_protein_19	BGC0000117_protein_7
BGC0000092_protein_19	BGC0000813_protein_8
BGC0000093_protein_9	BGC0000093_protein_9
BGC0000093_protein_9	BGC0001433_protein_27
BGC0000093_protein_9	BGC0001755_protein_16
BGC0000093_protein_14	BGC0000093_protein_14
BGC0000093_protein_15	BGC0000093_protein_15
BGC0000093_protein_16	BGC0000093_protein_16
BGC0000093_protein_21	BGC0000093_protein_21
BGC0000093_protein_22	BGC0000093_protein_22
BGC0000093_protein_30	BGC0000093_protein_30
BGC0000093_protein_33	BGC0000093_protein_33
BGC0000093_protein_33	BGC0000383_protein_15
BGC0000093_protein_34	BGC0000093_protein_34
BGC0000093_protein_34	BGC0001435_protein_13
BGC0000093_protein_34	BGC0002662_protein_38
BGC0000093_protein_36	BGC0000093_protein_36
BGC0000093_protein_37	BGC0000093_protein_37
BGC0000093_protein_38	BGC0000093_protein_38
BGC0000093_protein_42	BGC0000093_protein_42
BGC0000093_protein_42	BGC0000031_protein_26
BGC0000093_protein_42	BGC0002019_protein_8
BGC0000093_protein_42	BGC0000654_protein_13
BGC0000093_protein_42	BGC0000135_protein_32
BGC0000093_protein_42	BGC0002418_protein_14
BGC0000093_protein_42	BGC0000982_protein_12
BGC0000093_protein_42	BGC0001941_protein_14
BGC0000093_protein_43	BGC0000093_protein_43
BGC0000093_protein_43	BGC0001205_protein_15
BGC0000093_protein_43	BGC0002379_protein_23
BGC0000093_protein_43	BGC0002455_protein_42
BGC0000093_protein_43	BGC0002198_protein_15
BGC0000093_protein_44	BGC0000093_protein_44
BGC0000093_protein_44	BGC0000135_protein_2
BGC0000093_protein_44	BGC0000938_protein_7
BGC0000093_protein_44	BGC0002471_protein_5
BGC0000093_protein_45	BGC0000093_protein_45
BGC0000093_protein_47	BGC0000093_protein_47
BGC0000093_protein_64	BGC0000093_protein_64
BGC0000093_protein_64	BGC0002026_protein_2
BGC0000093_protein_68	BGC0000093_protein_68
BGC0000093_protein_72	BGC0000093_protein_72
BGC0000093_protein_74	BGC0000093_protein_74
BGC0000093_protein_75	BGC0000093_protein_75
BGC0000093_protein_81	BGC0000093_protein_81
BGC0000093_protein_81	BGC0000093_protein_61
BGC0000093_protein_83	BGC0000093_protein_83
BGC0000093_protein_92	BGC0000093_protein_92
BGC0000093_protein_92	BGC0002498_protein_7
BGC0000094_protein_1	BGC0000094_protein_1
BGC0000094_protein_1	BGC0000907_protein_26
BGC0000094_protein_1	BGC0001812_protein_24
BGC0000094_protein_1	BGC0001830_protein_21
BGC0000094_protein_1	BGC0000094_protein_2
BGC0000094_protein_1	BGC0000054_protein_13
BGC0000094_protein_1	BGC0000055_protein_22
BGC0000094_protein_1	BGC0000096_protein_40
BGC0000094_protein_1	BGC0001225_protein_1
BGC0000094_protein_1	BGC0002452_protein_11
BGC0000096_protein_1	BGC0000096_protein_1
BGC0000096_protein_2	BGC0000096_protein_2
BGC0000103_protein_3	BGC0000103_protein_3
BGC0000103_protein_3	BGC0000785_protein_17
BGC0000103_protein_3	BGC0000772_protein_10
BGC0000103_protein_3	BGC0000972_protein_22
BGC0000103_protein_4	BGC0000103_protein_4
BGC0000103_protein_6	BGC0000103_protein_6
BGC0000104_protein_5	BGC0000104_protein_5
BGC0000104_protein_8	BGC0000104_protein_8
BGC0000104_protein_8	BGC0001677_protein_1
BGC0000104_protein_8	BGC0002619_protein_9
BGC0000104_protein_8	BGC0001262_protein_2
BGC0000105_protein_2	BGC0000105_protein_2
BGC0000105_protein_4	BGC0000105_protein_4
BGC0000106_protein_2	BGC0000106_protein_2
BGC0000106_protein_2	BGC0000106_protein_1
BGC0000106_protein_3	BGC0000106_protein_3
BGC0000106_protein_4	BGC0000106_protein_4
BGC0000106_protein_27	BGC0000106_protein_27
BGC0000108_protein_2	BGC0000108_protein_2
BGC0000109_protein_7	BGC0000109_protein_7
BGC0000109_protein_7	BGC0000093_protein_25
BGC0000270_protein_1	BGC0000270_protein_1
BGC0000270_protein_29	BGC0000270_protein_29
BGC0000270_protein_32	BGC0000270_protein_32
BGC0000270_protein_32	BGC0002362_protein_9
BGC0000270_protein_32	BGC0000700_protein_2
BGC0000270_protein_32	BGC0002339_protein_1
BGC0000270_protein_34	BGC0000270_protein_34
BGC0000270_protein_36	BGC0000270_protein_36
BGC0000270_protein_37	BGC0000270_protein_37
BGC0000270_protein_37	BGC0000093_protein_1
BGC0000271_protein_11	BGC0000271_protein_11
BGC0000271_protein_12	BGC0000271_protein_12
BGC0000272_protein_7	BGC0000272_protein_7
BGC0000273_protein_1	BGC0000273_protein_1
BGC0000273_protein_1	BGC0002435_protein_4
BGC0000273_protein_1	BGC0000881_protein_7
BGC0000273_protein_1	BGC0000879_protein_4
BGC0000273_protein_1	BGC0001937_protein_5
BGC0000273_protein_1	BGC0002619_protein_7
BGC0000273_protein_1	BGC0000104_protein_6
BGC0000273_protein_1	BGC0001677_protein_3
BGC0000273_protein_2	BGC0000273_protein_2
BGC0000273_protein_3	BGC0000273_protein_3
BGC0000273_protein_4	BGC0000273_protein_4
BGC0000273_protein_4	BGC0002407_protein_3
BGC0000273_protein_20	BGC0000273_protein_20
BGC0000273_protein_20	BGC0000222_protein_3
BGC0000273_protein_20	BGC0000279_protein_24
BGC0000273_protein_20	BGC0001675_protein_7
BGC0000273_protein_20	BGC0001066_protein_20
BGC0000273_protein_20	BGC0001368_protein_28
BGC0000273_protein_20	BGC0001179_protein_22
BGC0000273_protein_20	BGC0001598_protein_15
BGC0000273_protein_20	BGC0001778_protein_10
BGC0000273_protein_20	BGC0001204_protein_35
BGC0000273_protein_20	BGC0000957_protein_3
BGC0000273_protein_20	BGC0002045_protein_26
BGC0000273_protein_29	BGC0000273_protein_29
BGC0000273_protein_30	BGC0000273_protein_30
BGC0000273_protein_31	BGC0000273_protein_31
BGC0000273_protein_32	BGC0000273_protein_32
BGC0000273_protein_35	BGC0000273_protein_35
BGC0000273_protein_36	BGC0000273_protein_36
BGC0000273_protein_36	BGC0000203_protein_8
BGC0000428_protein_2	BGC0000428_protein_2
BGC0000428_protein_24	BGC0000428_protein_24
BGC0000429_protein_6	BGC0000429_protein_6
BGC0000429_protein_7	BGC0000429_protein_7
BGC0000429_protein_7	BGC0001414_protein_2
BGC0000429_protein_7	BGC0002456_protein_18
BGC0000429_protein_41	BGC0000429_protein_41
BGC0000429_protein_41	BGC0002378_protein_21
BGC0000429_protein_41	BGC0000876_protein_8
BGC0000429_protein_41	BGC0001770_protein_13
BGC0000429_protein_41	BGC0001046_protein_20
BGC0000429_protein_41	BGC0002376_protein_35
BGC0000429_protein_41	BGC0002517_protein_4
BGC0000429_protein_41	BGC0002634_protein_13
BGC0000429_protein_41	BGC0000167_protein_13
BGC0000429_protein_41	BGC0002079_protein_20
